epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
379,992.275,1.00257,0.74136,1.1758,0.88538,0.81797,0.88937,0.60919,1.11618,0.73595,1.25213,0.000983366,0.000983366,0.000983366
380,994.841,0.98919,0.73994,1.16387,0.86435,0.84165,0.89083,0.59978,1.17778,0.71861,1.29114,0.000982187,0.000982187,0.000982187
381,997.532,0.96133,0.71453,1.15445,0.88988,0.84376,0.90614,0.6288,1.06977,0.67902,1.24069,0.000981008,0.000981008,0.000981008
382,1000.13,0.99648,0.71156,1.17182,0.9029,0.79594,0.89286,0.6126,1.0945,0.72175,1.24677,0.00097983,0.00097983,0.00097983
383,1002.7,0.9633,0.71754,1.15309,0.89,0.82558,0.89113,0.60954,1.1263,0.73616,1.27093,0.000978651,0.000978651,0.000978651
384,1005.33,0.95946,0.7105,1.15174,0.89248,0.83265,0.89797,0.61791,1.09066,0.69877,1.2295,0.000977472,0.000977472,0.000977472
385,1007.92,0.96875,0.70969,1.16241,0.84796,0.8389,0.88273,0.6054,1.10105,0.72162,1.26441,0.000976293,0.000976293,0.000976293
386,1010.5,0.94358,0.70056,1.14708,0.90866,0.82331,0.89902,0.61984,1.06902,0.71,1.23107,0.000975114,0.000975114,0.000975114
387,1013.07,0.95813,0.70548,1.15373,0.89367,0.82261,0.89394,0.62465,1.0717,0.70299,1.22156,0.000973935,0.000973935,0.000973935
388,1015.66,0.91006,0.68385,1.13725,0.85111,0.85882,0.89472,0.62701,1.08586,0.69358,1.24552,0.000972756,0.000972756,0.000972756
389,1018.23,0.96356,0.7002,1.15327,0.86221,0.83029,0.89133,0.61716,1.09846,0.70944,1.26579,0.000971577,0.000971577,0.000971577
390,1020.81,0.94143,0.70197,1.14455,0.86392,0.80388,0.87422,0.5943,1.12941,0.76383,1.28043,0.000970398,0.000970398,0.000970398
391,1023.4,0.9499,0.70088,1.15815,0.9233,0.8249,0.89787,0.62338,1.08309,0.69296,1.25337,0.000969219,0.000969219,0.000969219
392,1025.99,0.93138,0.6949,1.14502,0.90011,0.84758,0.89688,0.6168,1.10182,0.69002,1.25479,0.00096804,0.00096804,0.00096804
393,1028.57,0.91879,0.67793,1.14473,0.8832,0.8338,0.90545,0.62248,1.09567,0.6851,1.25064,0.000966861,0.000966861,0.000966861
394,1031.15,0.93722,0.68763,1.1504,0.87721,0.85792,0.91298,0.63708,1.07121,0.67257,1.2266,0.000965682,0.000965682,0.000965682
395,1033.72,0.92822,0.67621,1.14036,0.9244,0.82165,0.91518,0.63963,1.06896,0.66655,1.23048,0.000964504,0.000964504,0.000964504
396,1036.3,0.95043,0.6948,1.14951,0.87938,0.85927,0.90972,0.63139,1.08443,0.69191,1.2458,0.000963325,0.000963325,0.000963325
397,1038.87,0.94654,0.68587,1.14885,0.90958,0.84475,0.90987,0.63222,1.08408,0.68136,1.23787,0.000962146,0.000962146,0.000962146
398,1041.44,0.94031,0.69133,1.13775,0.89777,0.825,0.89574,0.61973,1.10126,0.69585,1.25539,0.000960967,0.000960967,0.000960967
399,1044.01,0.94944,0.69756,1.15674,0.89856,0.84097,0.90352,0.63311,1.06455,0.68294,1.21451,0.000959788,0.000959788,0.000959788
400,1046.58,0.98271,0.71012,1.15107,0.90077,0.83535,0.89867,0.63291,1.04305,0.68036,1.20945,0.000958609,0.000958609,0.000958609
401,1049.14,0.94404,0.69351,1.14429,0.91614,0.80853,0.90319,0.6239,1.07708,0.68671,1.2323,0.00095743,0.00095743,0.00095743
402,1051.73,0.94157,0.68829,1.1457,0.90162,0.8526,0.90776,0.63375,1.07971,0.69205,1.23474,0.000956251,0.000956251,0.000956251
403,1054.29,0.92488,0.67495,1.13544,0.90837,0.84473,0.90027,0.62347,1.08533,0.70065,1.23819,0.000955072,0.000955072,0.000955072
404,1056.86,0.94146,0.68674,1.14594,0.88053,0.7864,0.87513,0.58657,1.16654,0.7859,1.28936,0.000953893,0.000953893,0.000953893
405,1059.47,0.93916,0.68777,1.1395,0.89496,0.83891,0.89263,0.62016,1.07829,0.69391,1.23285,0.000952714,0.000952714,0.000952714
406,1062.04,0.94904,0.7117,1.14415,0.93254,0.80813,0.8949,0.62282,1.07149,0.70329,1.22717,0.000951535,0.000951535,0.000951535
407,1064.61,0.92374,0.69989,1.13462,0.88175,0.76929,0.86301,0.5754,1.17074,0.79278,1.29025,0.000950356,0.000950356,0.000950356
408,1067.18,0.92609,0.68533,1.12992,0.91778,0.81609,0.8965,0.62253,1.06928,0.68663,1.22408,0.000949178,0.000949178,0.000949178
409,1069.76,0.9247,0.69887,1.13839,0.8751,0.83787,0.88394,0.61156,1.08011,0.70728,1.23691,0.000947999,0.000947999,0.000947999
410,1072.33,0.92572,0.69005,1.13449,0.83642,0.819,0.86259,0.5875,1.13454,0.77477,1.27629,0.00094682,0.00094682,0.00094682
411,1074.92,0.94379,0.69648,1.14438,0.9089,0.80838,0.89205,0.61885,1.09562,0.69004,1.24906,0.000945641,0.000945641,0.000945641
412,1077.5,0.91498,0.679,1.13178,0.92872,0.83311,0.90348,0.6353,1.0433,0.65773,1.20734,0.000944462,0.000944462,0.000944462
413,1080.11,0.9473,0.6753,1.13989,0.86008,0.81852,0.87324,0.59228,1.10572,0.71558,1.25955,0.000943283,0.000943283,0.000943283
414,1082.68,0.93419,0.67421,1.1296,0.90089,0.84292,0.89289,0.62008,1.07655,0.68049,1.22821,0.000942104,0.000942104,0.000942104
415,1085.26,0.94183,0.66897,1.1313,0.89824,0.84144,0.89738,0.61894,1.08053,0.69575,1.25062,0.000940925,0.000940925,0.000940925
416,1087.83,0.94356,0.69559,1.142,0.90091,0.85532,0.90026,0.62412,1.09345,0.70344,1.23894,0.000939746,0.000939746,0.000939746
417,1090.4,0.9288,0.68121,1.13609,0.91967,0.8199,0.886,0.60792,1.09717,0.71235,1.25883,0.000938567,0.000938567,0.000938567
418,1092.97,0.919,0.66308,1.13261,0.88613,0.83586,0.88347,0.62492,1.06982,0.69889,1.21951,0.000937388,0.000937388,0.000937388
419,1095.55,0.91519,0.67161,1.12814,0.89251,0.85468,0.89858,0.63139,1.05129,0.65402,1.22934,0.000936209,0.000936209,0.000936209
420,1098.13,0.91839,0.67047,1.12405,0.91336,0.83319,0.9052,0.6313,1.07959,0.66306,1.22364,0.00093503,0.00093503,0.00093503
421,1100.7,0.92063,0.6656,1.12557,0.90917,0.82171,0.90081,0.62363,1.06987,0.6804,1.23901,0.000933851,0.000933851,0.000933851
422,1103.28,0.91956,0.66519,1.13107,0.91348,0.85012,0.90428,0.62996,1.05722,0.67333,1.211,0.000932673,0.000932673,0.000932673
423,1105.87,0.90024,0.65614,1.12339,0.88853,0.83512,0.8852,0.61341,1.07845,0.70261,1.23522,0.000931494,0.000931494,0.000931494
424,1108.44,0.92568,0.66875,1.1378,0.87614,0.83167,0.88668,0.60286,1.10775,0.72079,1.2481,0.000930315,0.000930315,0.000930315
425,1111.03,0.90741,0.66627,1.12288,0.91948,0.84402,0.90984,0.63426,1.06203,0.6461,1.23419,0.000929136,0.000929136,0.000929136
426,1113.61,0.92037,0.67797,1.13441,0.92258,0.85988,0.90792,0.63411,1.05724,0.65221,1.21854,0.000927957,0.000927957,0.000927957
427,1116.17,0.90299,0.65386,1.12228,0.91851,0.83153,0.89482,0.63262,1.06176,0.6871,1.21673,0.000926778,0.000926778,0.000926778
428,1119.2,0.8997,0.66112,1.11742,0.92052,0.8357,0.90296,0.63722,1.05358,0.66775,1.20773,0.000925599,0.000925599,0.000925599
429,1121.8,0.90018,0.65627,1.11766,0.91062,0.84584,0.90373,0.6303,1.07469,0.67245,1.23506,0.00092442,0.00092442,0.00092442
430,1124.36,0.90572,0.66028,1.12472,0.93389,0.83301,0.90398,0.63285,1.05962,0.66174,1.22359,0.000923241,0.000923241,0.000923241
431,1126.95,0.92154,0.66633,1.12501,0.92759,0.83966,0.89875,0.62963,1.06801,0.67537,1.21709,0.000922062,0.000922062,0.000922062
432,1129.51,0.93034,0.67324,1.13842,0.91712,0.81041,0.88796,0.62499,1.06872,0.71363,1.21368,0.000920883,0.000920883,0.000920883
433,1132.12,0.90514,0.66363,1.12536,0.9183,0.8238,0.89333,0.61976,1.06791,0.70651,1.23516,0.000919704,0.000919704,0.000919704
434,1134.73,0.91499,0.65511,1.12436,0.90457,0.85272,0.90118,0.62901,1.06454,0.6798,1.22356,0.000918525,0.000918525,0.000918525
435,1137.31,0.92681,0.67912,1.12559,0.87179,0.81877,0.88983,0.61617,1.08247,0.73477,1.24048,0.000917347,0.000917347,0.000917347
436,1139.87,0.90744,0.67116,1.12991,0.85664,0.80341,0.87883,0.6059,1.0902,0.75514,1.23454,0.000916168,0.000916168,0.000916168
437,1142.44,0.9164,0.6709,1.13418,0.89889,0.85085,0.90652,0.63844,1.05259,0.65911,1.21937,0.000914989,0.000914989,0.000914989
438,1145.01,0.89786,0.65515,1.12172,0.88103,0.83225,0.88376,0.61981,1.07921,0.7257,1.23195,0.00091381,0.00091381,0.00091381
439,1147.57,0.8929,0.65524,1.11854,0.88921,0.76065,0.87045,0.60463,1.09147,0.76217,1.24493,0.000912631,0.000912631,0.000912631
440,1150.15,0.90077,0.657,1.12465,0.91441,0.82151,0.90453,0.6476,1.02815,0.66937,1.20727,0.000911452,0.000911452,0.000911452
441,1152.72,0.8771,0.65603,1.11825,0.91218,0.85134,0.90915,0.64998,1.0238,0.64875,1.18572,0.000910273,0.000910273,0.000910273
442,1155.29,0.91028,0.65907,1.11504,0.91669,0.8257,0.90036,0.63526,1.03955,0.67188,1.20209,0.000909094,0.000909094,0.000909094
443,1157.86,0.90568,0.66474,1.12469,0.90265,0.83836,0.90244,0.64003,1.0147,0.66375,1.1759,0.000907915,0.000907915,0.000907915
444,1160.45,0.87325,0.64942,1.10802,0.90327,0.82662,0.88886,0.62201,1.0462,0.68039,1.20511,0.000906736,0.000906736,0.000906736
445,1163.02,0.89474,0.64329,1.11603,0.9028,0.84494,0.89098,0.62354,1.05026,0.69221,1.20288,0.000905557,0.000905557,0.000905557
446,1165.59,0.88956,0.64213,1.10691,0.9051,0.83864,0.88868,0.61089,1.06902,0.70222,1.21579,0.000904378,0.000904378,0.000904378
447,1168.16,0.89754,0.64736,1.1159,0.91539,0.84084,0.8961,0.61755,1.07022,0.694,1.21496,0.000903199,0.000903199,0.000903199
448,1170.75,0.89579,0.6518,1.10869,0.91384,0.84017,0.89861,0.63287,1.03441,0.66293,1.20032,0.000902021,0.000902021,0.000902021
449,1173.31,0.88227,0.64521,1.1077,0.90916,0.83105,0.90163,0.62526,1.06206,0.65814,1.21368,0.000900842,0.000900842,0.000900842
450,1175.88,0.87442,0.63519,1.10436,0.92757,0.83228,0.90283,0.64807,1.03208,0.66297,1.18821,0.000899663,0.000899663,0.000899663
451,1178.49,0.90277,0.65522,1.11806,0.89414,0.85572,0.90588,0.65144,1.02492,0.65751,1.17815,0.000898484,0.000898484,0.000898484
452,1181.06,0.88269,0.64474,1.11041,0.91007,0.83018,0.90006,0.64078,1.04093,0.68405,1.20037,0.000897305,0.000897305,0.000897305
453,1183.63,0.87182,0.6383,1.10091,0.91442,0.83152,0.89512,0.62967,1.05596,0.6729,1.2159,0.000896126,0.000896126,0.000896126
454,1186.23,0.89599,0.66008,1.11387,0.91633,0.85087,0.90647,0.64244,1.05105,0.66956,1.20551,0.000894947,0.000894947,0.000894947
455,1188.83,0.86817,0.63562,1.09866,0.90411,0.83188,0.90089,0.63232,1.07253,0.70404,1.23485,0.000893768,0.000893768,0.000893768
456,1191.4,0.8853,0.63835,1.11052,0.93014,0.86447,0.9055,0.64105,1.03434,0.65813,1.21148,0.000892589,0.000892589,0.000892589
457,1193.98,0.86359,0.63395,1.09766,0.93885,0.84003,0.90471,0.63868,1.04534,0.66282,1.22021,0.00089141,0.00089141,0.00089141
458,1196.54,0.88428,0.6362,1.10142,0.91282,0.84734,0.90431,0.63363,1.0649,0.66874,1.22456,0.000890231,0.000890231,0.000890231
459,1199.12,0.87246,0.6446,1.10109,0.9122,0.84894,0.90894,0.64387,1.0388,0.64035,1.20557,0.000889052,0.000889052,0.000889052
460,1201.71,0.89362,0.65356,1.11198,0.90165,0.8481,0.90672,0.62826,1.05562,0.65203,1.23582,0.000887873,0.000887873,0.000887873
461,1204.28,0.88564,0.64756,1.1122,0.88365,0.85274,0.90114,0.62986,1.04467,0.67729,1.21176,0.000886694,0.000886694,0.000886694
462,1206.86,0.86578,0.64079,1.10431,0.89193,0.8285,0.88983,0.62277,1.05614,0.68758,1.22885,0.000885516,0.000885516,0.000885516
463,1209.53,0.87869,0.6422,1.11664,0.90458,0.85264,0.90929,0.64933,1.01896,0.64337,1.19815,0.000884337,0.000884337,0.000884337
464,1212.09,0.86782,0.63169,1.09452,0.93027,0.83278,0.90977,0.63637,1.05815,0.66286,1.22267,0.000883158,0.000883158,0.000883158
465,1214.69,0.87489,0.63025,1.09842,0.93206,0.83095,0.90469,0.6483,1.02501,0.64275,1.1968,0.000881979,0.000881979,0.000881979
466,1217.28,0.86178,0.63371,1.10321,0.91837,0.84176,0.90516,0.64882,1.0326,0.64229,1.20031,0.0008808,0.0008808,0.0008808
467,1219.87,0.86619,0.62959,1.10491,0.89181,0.83894,0.89545,0.63036,1.06577,0.67953,1.22162,0.000879621,0.000879621,0.000879621
468,1222.6,0.89849,0.63841,1.11479,0.9275,0.84128,0.91134,0.64992,1.02388,0.64341,1.20056,0.000878442,0.000878442,0.000878442
469,1225.17,0.88302,0.64057,1.10833,0.91511,0.84831,0.90211,0.64675,1.02108,0.66269,1.19347,0.000877263,0.000877263,0.000877263
470,1227.74,0.85066,0.61528,1.0891,0.92132,0.83222,0.89728,0.63499,1.0394,0.66768,1.20777,0.000876084,0.000876084,0.000876084
471,1230.31,0.88843,0.64745,1.10917,0.90842,0.86349,0.90738,0.64421,1.02506,0.64136,1.19537,0.000874905,0.000874905,0.000874905
472,1232.88,0.88091,0.63264,1.0982,0.91198,0.85276,0.90363,0.63452,1.03221,0.65074,1.2149,0.000873726,0.000873726,0.000873726
473,1235.45,0.87833,0.63747,1.1017,0.87454,0.83508,0.89563,0.62701,1.0415,0.69143,1.21168,0.000872547,0.000872547,0.000872547
474,1238.03,0.88262,0.6456,1.11393,0.93212,0.81761,0.90624,0.64652,1.01954,0.65693,1.2067,0.000871368,0.000871368,0.000871368
475,1240.64,0.85337,0.61585,1.09591,0.91078,0.82828,0.90225,0.64256,1.03433,0.67882,1.21758,0.00087019,0.00087019,0.00087019
476,1243.37,0.88458,0.63508,1.10417,0.90871,0.86571,0.91874,0.65362,1.02022,0.63203,1.20104,0.000869011,0.000869011,0.000869011
477,1245.97,0.86875,0.64471,1.10935,0.9003,0.86405,0.9097,0.64088,1.03882,0.64855,1.20762,0.000867832,0.000867832,0.000867832
478,1248.52,0.8815,0.63709,1.10802,0.90696,0.85959,0.90856,0.64734,1.02221,0.66917,1.20488,0.000866653,0.000866653,0.000866653
479,1251.08,0.85471,0.62447,1.0939,0.93784,0.84998,0.90465,0.64154,1.02772,0.67572,1.20924,0.000865474,0.000865474,0.000865474
480,1253.66,0.86665,0.62727,1.10295,0.92829,0.8581,0.90869,0.64291,1.02776,0.65376,1.20762,0.000864295,0.000864295,0.000864295
481,1256.26,0.87959,0.64313,1.10829,0.92286,0.85369,0.91206,0.65183,1.00697,0.64266,1.1932,0.000863116,0.000863116,0.000863116
482,1258.83,0.8684,0.63155,1.10036,0.92027,0.85243,0.91511,0.64331,1.03666,0.62862,1.21233,0.000861937,0.000861937,0.000861937
483,1261.43,0.87384,0.62406,1.10846,0.92069,0.85356,0.91852,0.65555,1.01572,0.62121,1.19354,0.000860758,0.000860758,0.000860758
484,1264,0.86284,0.62378,1.10023,0.93212,0.85483,0.9142,0.64958,1.00926,0.63013,1.20036,0.000859579,0.000859579,0.000859579
485,1266.6,0.8625,0.61006,1.09972,0.92073,0.84703,0.90913,0.63568,1.06254,0.655,1.22702,0.0008584,0.0008584,0.0008584
486,1269.3,0.86204,0.61955,1.0955,0.91886,0.8248,0.89759,0.63247,1.0657,0.70206,1.23184,0.000857221,0.000857221,0.000857221
487,1271.86,0.8795,0.63013,1.10048,0.92686,0.82612,0.90357,0.64148,1.03682,0.67496,1.21896,0.000856042,0.000856042,0.000856042
488,1274.44,0.8638,0.63258,1.08592,0.9185,0.84182,0.90244,0.63805,1.05052,0.6696,1.22678,0.000854864,0.000854864,0.000854864
489,1277.01,0.86174,0.61814,1.08803,0.93372,0.82365,0.89922,0.63798,1.03964,0.66802,1.21736,0.000853685,0.000853685,0.000853685
490,1279.57,0.85315,0.62105,1.08593,0.93889,0.84392,0.90966,0.64978,1.01691,0.62342,1.19354,0.000852506,0.000852506,0.000852506
491,1282.16,0.8581,0.61472,1.09864,0.93435,0.84391,0.91348,0.64556,1.03521,0.6278,1.21878,0.000851327,0.000851327,0.000851327
492,1284.71,0.84974,0.60915,1.09289,0.92791,0.80994,0.90451,0.64698,1.02787,0.65638,1.21482,0.000850148,0.000850148,0.000850148
493,1287.32,0.85393,0.60875,1.08959,0.93459,0.84615,0.90904,0.65679,1.02103,0.64386,1.21571,0.000848969,0.000848969,0.000848969
494,1289.9,0.84609,0.60837,1.09258,0.92267,0.85286,0.90949,0.64563,1.02541,0.62818,1.20188,0.00084779,0.00084779,0.00084779
495,1292.47,0.87195,0.62257,1.08778,0.9266,0.83987,0.90297,0.63035,1.06963,0.66874,1.22822,0.000846611,0.000846611,0.000846611
496,1295.07,0.87234,0.61391,1.10082,0.93072,0.83255,0.90433,0.63459,1.0653,0.6687,1.22654,0.000845432,0.000845432,0.000845432
497,1297.66,0.83377,0.58839,1.08093,0.92477,0.85233,0.90875,0.64954,1.05496,0.64221,1.21463,0.000844253,0.000844253,0.000844253
498,1300.21,0.84388,0.60525,1.08404,0.92718,0.84008,0.90431,0.64991,1.02712,0.65123,1.20175,0.000843074,0.000843074,0.000843074
499,1302.78,0.87057,0.61157,1.09644,0.92707,0.8536,0.90767,0.65236,1.02799,0.64147,1.2066,0.000841895,0.000841895,0.000841895
500,1305.42,0.84355,0.60726,1.08487,0.89557,0.83803,0.8996,0.64559,1.04419,0.67791,1.21874,0.000840716,0.000840716,0.000840716
501,1307.97,0.85442,0.59985,1.09042,0.91138,0.84901,0.90516,0.648,1.03643,0.66407,1.20286,0.000839537,0.000839537,0.000839537
502,1310.53,0.83429,0.60477,1.08001,0.95484,0.84562,0.909,0.65527,1.02595,0.64172,1.19283,0.000838359,0.000838359,0.000838359
503,1313.1,0.84283,0.59926,1.08872,0.93949,0.82506,0.90886,0.64996,1.02375,0.6499,1.19754,0.00083718,0.00083718,0.00083718
504,1315.67,0.82264,0.59044,1.07442,0.93755,0.84129,0.90315,0.64776,1.0257,0.64957,1.207,0.000836001,0.000836001,0.000836001
505,1318.25,0.85764,0.62481,1.09069,0.92687,0.86574,0.90425,0.65296,1.0138,0.6495,1.18312,0.000834822,0.000834822,0.000834822
506,1320.85,0.84903,0.61445,1.0889,0.89916,0.8546,0.89373,0.64418,1.00925,0.66516,1.1816,0.000833643,0.000833643,0.000833643
507,1323.42,0.84281,0.62892,1.0896,0.92155,0.84907,0.90497,0.64492,1.02564,0.64224,1.1876,0.000832464,0.000832464,0.000832464
508,1326,0.82717,0.60615,1.07168,0.9037,0.84874,0.90177,0.64481,1.02975,0.63766,1.21598,0.000831285,0.000831285,0.000831285
509,1328.58,0.85232,0.60845,1.09385,0.92237,0.82451,0.89839,0.64662,1.02961,0.65844,1.19821,0.000830106,0.000830106,0.000830106
510,1331.14,0.87088,0.62395,1.09634,0.92614,0.8464,0.9048,0.64604,1.02532,0.65684,1.20416,0.000828927,0.000828927,0.000828927
511,1333.72,0.84363,0.60404,1.09356,0.90267,0.87171,0.9115,0.64575,1.02303,0.62991,1.19228,0.000827748,0.000827748,0.000827748
512,1336.29,0.86246,0.61605,1.09052,0.93619,0.81484,0.90011,0.63062,1.07347,0.66411,1.23557,0.000826569,0.000826569,0.000826569
513,1338.87,0.85015,0.6072,1.08664,0.92421,0.83091,0.90705,0.64503,1.03493,0.63295,1.19287,0.00082539,0.00082539,0.00082539
514,1341.45,0.86736,0.61197,1.094,0.90257,0.86809,0.90819,0.65262,1.02007,0.64626,1.19037,0.000824211,0.000824211,0.000824211
515,1344.02,0.84532,0.59864,1.07657,0.9274,0.83078,0.90654,0.6427,1.03966,0.65865,1.19543,0.000823033,0.000823033,0.000823033
516,1346.62,0.84823,0.61034,1.08129,0.90328,0.8545,0.91332,0.65348,1.03487,0.64862,1.20813,0.000821854,0.000821854,0.000821854
517,1349.25,0.84713,0.6099,1.08683,0.93197,0.84813,0.91265,0.6596,1.0181,0.62424,1.18182,0.000820675,0.000820675,0.000820675
518,1351.83,0.82921,0.58821,1.07814,0.90107,0.86452,0.90893,0.65275,1.00562,0.63561,1.18561,0.000819496,0.000819496,0.000819496
519,1354.4,0.82724,0.59299,1.07433,0.90281,0.86748,0.91092,0.6596,0.99214,0.61359,1.17527,0.000818317,0.000818317,0.000818317
520,1356.98,0.8265,0.59986,1.07893,0.91382,0.86717,0.91514,0.66378,0.98936,0.61605,1.18109,0.000817138,0.000817138,0.000817138
521,1359.56,0.83498,0.59214,1.0846,0.89713,0.85227,0.902,0.63316,1.06676,0.66707,1.2116,0.000815959,0.000815959,0.000815959
522,1362.13,0.837,0.59388,1.08549,0.94107,0.82892,0.91271,0.65287,1.02561,0.6352,1.19738,0.00081478,0.00081478,0.00081478
523,1364.7,0.84684,0.61825,1.08983,0.90923,0.85657,0.90733,0.64786,1.03285,0.63271,1.18683,0.000813601,0.000813601,0.000813601
524,1367.27,0.84784,0.6026,1.08687,0.90533,0.83912,0.90253,0.65008,1.02465,0.6442,1.19081,0.000812422,0.000812422,0.000812422
525,1369.84,0.83075,0.59717,1.07318,0.92455,0.83526,0.9115,0.6549,1.02835,0.6561,1.18965,0.000811243,0.000811243,0.000811243
526,1372.42,0.84257,0.5995,1.09335,0.94231,0.84121,0.91567,0.66478,0.99905,0.61779,1.17857,0.000810064,0.000810064,0.000810064
527,1375,0.82923,0.59386,1.07606,0.89626,0.87008,0.91851,0.66807,1.0005,0.61194,1.19039,0.000808885,0.000808885,0.000808885
528,1377.59,0.8457,0.60638,1.08194,0.9146,0.83666,0.90913,0.65996,0.99793,0.62474,1.17192,0.000807707,0.000807707,0.000807707
529,1380.18,0.83309,0.6031,1.07835,0.92315,0.85378,0.91963,0.66903,0.99235,0.59725,1.16894,0.000806528,0.000806528,0.000806528
530,1382.75,0.83071,0.6041,1.07697,0.88812,0.88264,0.91267,0.65733,1.01342,0.62943,1.17723,0.000805349,0.000805349,0.000805349
531,1385.33,0.82185,0.58616,1.07191,0.90619,0.85682,0.91341,0.65619,1.02845,0.64288,1.19994,0.00080417,0.00080417,0.00080417
532,1387.9,0.82166,0.60552,1.07575,0.8857,0.87394,0.91902,0.66366,1.00368,0.61748,1.17707,0.000802991,0.000802991,0.000802991
533,1390.48,0.82169,0.59052,1.07522,0.93687,0.83361,0.91596,0.66784,0.9906,0.61317,1.16606,0.000801812,0.000801812,0.000801812
534,1393.06,0.82304,0.58015,1.07068,0.94172,0.86957,0.92147,0.67258,0.98982,0.60755,1.17246,0.000800633,0.000800633,0.000800633
535,1395.64,0.82243,0.58428,1.07682,0.95117,0.85611,0.92564,0.66715,0.98362,0.58246,1.18358,0.000799454,0.000799454,0.000799454
536,1398.22,0.8265,0.59343,1.08106,0.9123,0.85293,0.91502,0.6562,0.99941,0.62776,1.18997,0.000798275,0.000798275,0.000798275
537,1400.8,0.82592,0.60146,1.08187,0.92579,0.84683,0.91195,0.65766,0.99148,0.62092,1.18214,0.000797096,0.000797096,0.000797096
538,1403.4,0.85538,0.61788,1.0868,0.91854,0.85705,0.91698,0.65299,0.99349,0.60919,1.18446,0.000795917,0.000795917,0.000795917
539,1406,0.81295,0.58875,1.07139,0.9027,0.86444,0.9134,0.65535,0.99084,0.61464,1.17176,0.000794738,0.000794738,0.000794738
540,1408.58,0.82298,0.58236,1.06654,0.92421,0.8385,0.90919,0.65349,1.00239,0.62793,1.1848,0.000793559,0.000793559,0.000793559
541,1411.14,0.81606,0.58241,1.07502,0.91366,0.84758,0.90703,0.65091,0.98468,0.61077,1.16109,0.00079238,0.00079238,0.00079238
542,1413.7,0.81601,0.58468,1.06994,0.9099,0.85684,0.90748,0.65512,0.98745,0.61454,1.17217,0.000791202,0.000791202,0.000791202
543,1416.28,0.81673,0.59102,1.06624,0.91708,0.8482,0.90567,0.64829,1.01741,0.65126,1.18126,0.000790023,0.000790023,0.000790023
544,1418.85,0.8308,0.59316,1.07085,0.88689,0.86539,0.91026,0.65024,1.01869,0.64492,1.18368,0.000788844,0.000788844,0.000788844
545,1421.43,0.82681,0.60026,1.06762,0.9182,0.85297,0.91617,0.65735,1.00652,0.62018,1.18823,0.000787665,0.000787665,0.000787665
546,1424,0.81525,0.58823,1.07192,0.92433,0.8701,0.91684,0.65895,0.9913,0.62021,1.17236,0.000786486,0.000786486,0.000786486
547,1426.68,0.8085,0.58316,1.06193,0.92735,0.84084,0.90217,0.64723,1.00556,0.64741,1.17932,0.000785307,0.000785307,0.000785307
548,1430.29,0.81825,0.58862,1.06927,0.9216,0.86139,0.90783,0.65295,0.99752,0.62015,1.17648,0.000784128,0.000784128,0.000784128
549,1432.88,0.83971,0.59866,1.08378,0.94047,0.85202,0.91452,0.66239,0.99351,0.60341,1.17837,0.000782949,0.000782949,0.000782949
550,1435.44,0.83853,0.59278,1.07747,0.91462,0.85536,0.90823,0.65753,0.99996,0.61919,1.17465,0.00078177,0.00078177,0.00078177
551,1438.03,0.83343,0.57899,1.06758,0.93019,0.86138,0.90522,0.64671,1.01257,0.63852,1.19671,0.000780591,0.000780591,0.000780591
552,1440.61,0.82998,0.57925,1.0792,0.91093,0.87644,0.91833,0.65319,1.00748,0.60951,1.18405,0.000779412,0.000779412,0.000779412
553,1443.25,0.84257,0.58813,1.0787,0.92505,0.87023,0.91696,0.64708,1.04103,0.61324,1.21384,0.000778233,0.000778233,0.000778233
554,1445.97,0.83452,0.58597,1.07839,0.94183,0.83286,0.90857,0.64893,1.02497,0.63318,1.18879,0.000777054,0.000777054,0.000777054
555,1448.6,0.81209,0.57614,1.06234,0.92437,0.86279,0.91913,0.66242,0.99934,0.60055,1.18836,0.000775876,0.000775876,0.000775876
556,1451.22,0.82067,0.56952,1.06888,0.92711,0.87475,0.92636,0.67223,0.98105,0.59123,1.17947,0.000774697,0.000774697,0.000774697
557,1453.86,0.81193,0.57844,1.06756,0.93297,0.86013,0.91661,0.66062,0.99218,0.60747,1.18844,0.000773518,0.000773518,0.000773518
558,1456.48,0.81555,0.57559,1.0633,0.91614,0.85599,0.90531,0.63859,1.04459,0.62793,1.22984,0.000772339,0.000772339,0.000772339
559,1459.11,0.84403,0.58104,1.07487,0.89884,0.86603,0.91048,0.65437,1.00028,0.61545,1.18749,0.00077116,0.00077116,0.00077116
560,1461.75,0.83106,0.59549,1.07512,0.90847,0.85592,0.90108,0.6397,1.03108,0.64728,1.21668,0.000769981,0.000769981,0.000769981
561,1464.39,0.81564,0.5845,1.06674,0.91965,0.86788,0.90861,0.6563,0.99842,0.62936,1.18069,0.000768802,0.000768802,0.000768802
562,1467,0.80389,0.57186,1.0634,0.9255,0.85619,0.90784,0.64669,1.02893,0.63884,1.20558,0.000767623,0.000767623,0.000767623
563,1469.58,0.82737,0.57675,1.08079,0.91491,0.88499,0.92146,0.66505,0.99281,0.59655,1.17985,0.000766444,0.000766444,0.000766444
